Wall time,Step,Value
1681321104.9993138,882,-493.22418212890625
1681321116.5731306,884,-494.040283203125
1681321131.469307,887,-510.3323059082031
1681321139.2608712,889,-486.0201110839844
1681321143.0597854,890,-507.8210144042969
1681321150.7364454,892,-507.72735595703125
1681321154.8159795,893,-524.924072265625
1681321171.3661292,896,-478.0605163574219
1681321185.0870454,899,-486.1839904785156
1681321189.4612548,900,-490.5460510253906
1681321219.4976318,907,-504.874755859375
1681321223.1765811,908,-511.3136901855469
1681321227.3142104,909,-497.5533447265625
1681321232.1305466,910,-493.2984924316406
1681321236.0272574,911,-475.6457824707031
1681321240.352596,912,-502.48980712890625
1681321245.224854,913,-501.87310791015625
1681321254.1713185,915,-515.1253051757812
1681321258.1340146,916,-481.7450866699219
1681321262.507228,917,-523.494140625
1681321275.297676,920,-516.3619384765625
1681321279.5261939,921,-483.9571533203125
1681321284.086124,922,-518.60791015625
1681321288.4396842,923,-487.6185607910156
1681321298.1333094,925,-493.51580810546875
1681321325.8984427,931,-495.8569641113281
1681321330.1299722,932,-504.71624755859375
1681321342.1994705,935,-510.1273193359375
1681321371.4310133,942,-473.162109375
1681321382.340217,945,-498.71197509765625
1681321412.9564242,952,-511.73724365234375
1681321416.7135012,953,-495.6863708496094
1681321420.3777804,954,-500.22308349609375
1681321428.3293555,956,-502.6151123046875
1681321431.90266,957,-505.5179443359375
1681321435.8449605,958,-507.3435974121094
1681321452.5825741,961,-523.6932373046875
1681321456.78854,962,-496.3519287109375
1681321464.6778138,964,-503.6385803222656
1681321472.4948754,966,-505.94696044921875
1681321476.3218062,967,-503.3131103515625
1681321483.9215343,969,-498.1418762207031
1681321491.7972362,971,-494.5950927734375
1681321496.4779065,972,-485.8119201660156
1681321509.1178353,974,-516.982177734375
1681321518.261382,976,-511.3811950683594
1681321522.7145367,977,-496.7919921875
1681321527.60817,978,-486.9330749511719
1681321532.0095048,979,-505.6588134765625
1681321545.2659514,982,-512.3986206054688
1681321549.0542948,983,-491.0501403808594
1681321553.410383,984,-472.6524353027344
1681321567.0418222,987,-517.1171264648438
1681321571.6383653,988,-484.16302490234375
1681321604.1770008,996,-498.41119384765625
1681321616.6726227,999,-494.4012451171875
1681321620.918169,1000,-498.4066162109375
1681321629.7052763,1002,-520.1630859375
1681321640.5407321,1004,-487.2510986328125
1681321646.4358602,1005,-487.4208679199219
1681321663.8461268,1008,-527.6323852539062
1681321668.7082553,1009,-499.3537292480469
1681321678.6434362,1011,-486.7997131347656
1681321683.3433409,1012,-473.262939453125
1681321687.9587128,1013,-492.7897644042969
1681321691.9778485,1014,-510.7581787109375
1681321706.468703,1017,-501.1636657714844
1681321741.2458389,1025,-488.1603088378906
1681321751.2326925,1027,-507.8707275390625
1681321762.1527634,1029,-485.76947021484375
1681321772.0485847,1031,-505.4862365722656
1681321776.7789872,1032,-495.0602111816406
1681321781.5567846,1033,-502.7928161621094
1681321791.0670464,1035,-494.2379150390625
1681321799.5041795,1037,-496.5976257324219
1681321805.6595745,1038,-469.7873229980469
1681321811.1175015,1039,-528.7025756835938
1681321827.133136,1042,-478.5746154785156
1681321836.8065357,1044,-495.3411560058594
1681321872.2052734,1051,-494.2974853515625
1681321876.6290293,1052,-500.23193359375
1681321890.6989527,1055,-529.3504638671875
1681321901.7144468,1057,-505.50982666015625
1681321938.6256852,1063,-516.9207763671875
1681321942.7326856,1064,-500.5113525390625
1681321954.8910744,1066,-508.927490234375
1681321964.6359317,1068,-481.94073486328125
1681321983.1751108,1072,-520.8352661132812
1681321993.9426136,1074,-503.9938659667969
1681322005.2551653,1076,-499.27899169921875
1681322014.6939209,1078,-518.4251098632812
1681322023.5114107,1080,-494.51904296875
1681322036.4413214,1083,-504.95477294921875
1681322040.484836,1084,-488.3948059082031
1681322044.6611497,1085,-511.9303283691406
1681322049.081862,1086,-500.2129211425781
1681322079.5064628,1092,-489.67803955078125
1681322084.0237014,1093,-511.9460144042969
1681322111.7307024,1099,-508.40826416015625
1681322122.9864523,1101,-477.9501037597656
1681322134.7540631,1103,-484.4962463378906
1681322141.12146,1104,-483.5561218261719
1681322145.7302165,1105,-492.109619140625
1681322194.3761296,1114,-491.7763366699219
1681322203.3260307,1116,-512.38037109375
1681322219.2279124,1119,-499.90899658203125
1681322234.8294528,1122,-489.27947998046875
1681322240.2114556,1123,-503.0589599609375
1681322251.1163566,1125,-501.44903564453125
1681322255.785736,1126,-506.3645324707031
1681322261.4081485,1127,-504.1094970703125
1681322274.0311024,1130,-480.4485168457031
1681322278.6240585,1131,-488.6051025390625
1681322287.8209696,1133,-506.7449951171875
1681322291.6848037,1134,-490.481689453125
1681322295.7015326,1135,-504.93426513671875
1681322310.0098617,1138,-489.4828796386719
1681322315.1091611,1139,-490.932373046875
1681322324.6201484,1141,-479.8403015136719
1681322358.4787164,1149,-478.245361328125
1681322362.4362013,1150,-503.7693176269531
1681322366.321307,1151,-521.4933471679688
1681322370.0258298,1152,-507.6512756347656
1681322382.1257265,1155,-498.0426330566406
1681322385.9517317,1156,-508.80047607421875
1681322389.6048124,1157,-503.6212158203125
1681322400.9370167,1160,-495.9220275878906
1681322404.689376,1161,-526.4417724609375
1681322408.3851383,1162,-480.301513671875
1681322419.5111434,1165,-490.3001403808594
1681322464.0565093,1177,-508.3544616699219
1681322475.5257041,1180,-509.3962097167969
